1.570018121006264700e+00,1.472851809603191509e+00,1.470067676313838501e+00
1.529396358656449184e+00,1.450715237941174296e+00,1.454813653804499340e+00
1.571365186138771408e+00,1.472319540061895804e+00,1.473111089838873067e+00
1.570323892870413518e+00,1.473165926118603419e+00,1.473059233791736755e+00
1.569228955415362670e+00,1.474013504268348651e+00,1.473631438449792608e+00
1.570195146822350729e+00,1.473756012172223517e+00,1.460165555496877987e+00
1.569988318680324291e+00,1.468877371415778565e+00,1.473500904262173616e+00
1.570427008918167333e+00,1.473224934723965429e+00,1.473370370074554625e+00
1.570924111714853355e+00,1.472799953556055197e+00,1.469239767699213939e+00
1.570123025193574939e+00,1.473190364025874555e+00,1.473316129841343081e+00
1.570459791476701783e+00,1.470650609809232900e+00,1.473741707055772121e+00
1.571037360553426909e+00,1.472411927272311072e+00,1.473350104492915147e+00
1.567400284695659174e+00,1.474248346596759074e+00,1.473179635188536007e+00
1.568604298663651697e+00,1.472956713790501748e+00,1.473002609372449978e+00
1.570542641942816120e+00,1.469453152352947267e+00,1.473545011704565422e+00
1.569946595424007718e+00,1.471811112381352427e+00,1.474313315667309165e+00
1.570322104730857093e+00,1.473344144027727065e+00,1.471461233074812025e+00
1.570341774265977763e+00,1.472711738671271586e+00,1.472340401690054090e+00
1.570040770773979411e+00,1.472561534948531925e+00,1.472876247510462644e+00
1.571116634740428397e+00,1.472578224251058554e+00,1.473760780544373983e+00
1.572582909176696520e+00,1.477575478264746556e+00,1.477545079892287339e+00
1.571037360553426909e+00,1.476587233136562594e+00,1.477688727103320110e+00
1.595012139679448548e+00,1.478516039671425863e+00,1.478038606409860511e+00
1.571189352415722995e+00,1.474538621251418657e+00,1.474946317070283452e+00
1.570986696599328214e+00,1.474840220789935596e+00,1.475445208006525899e+00
1.570786424969008666e+00,1.472472127970710698e+00,1.474889692650996675e+00
1.571430751255840308e+00,1.472003039360408660e+00,1.475446400099563515e+00
1.571208425904324857e+00,1.473057445652180331e+00,1.475441035680894242e+00
1.573958584542105799e+00,1.476269540342037612e+00,1.477730450359636682e+00
1.571749040096883876e+00,1.474123176827809356e+00,1.475371298238193685e+00
1.571719833817462275e+00,1.474045094733845485e+00,1.473180231235054816e+00
1.571046301251209032e+00,1.474645909624804130e+00,1.472702797973489464e+00
1.571148225205925231e+00,1.474521931948892028e+00,1.475213941957228325e+00
1.571280547533100647e+00,1.472421464016612003e+00,1.475669321497597775e+00
1.570746489852248517e+00,1.473904427755406754e+00,1.474983271954449560e+00
1.572599598479223149e+00,1.474594649624186626e+00,1.475097712886060730e+00
1.570003219843294495e+00,1.472624715879525592e+00,1.475596603822303177e+00
1.572093554984755004e+00,1.473300036585335260e+00,1.476167020340802605e+00
1.571973153587955752e+00,1.474220332410375089e+00,1.474569019623877875e+00
1.573687383376048077e+00,1.476923999419689215e+00,1.477215466167386415e+00
1.570040770773979411e+00,1.475544151728648057e+00,1.474742469160851055e+00
1.568967887040124687e+00,1.474566039391283834e+00,1.475339111726178043e+00
1.571166106601489476e+00,1.474943336837689412e+00,1.475585874984964629e+00
1.571163126368895435e+00,1.473877605662060386e+00,1.475068506606639129e+00
1.571285315905251112e+00,1.473680314264334879e+00,1.475562033124212302e+00
1.571011730553118158e+00,1.472296890294181093e+00,1.475167450328761287e+00
1.571974345680993368e+00,1.472576436111502129e+00,1.476288613830639473e+00
1.571213194276475322e+00,1.474135097758185520e+00,1.475382027075532232e+00
1.572032162193317761e+00,1.473506864727361698e+00,1.474580344507735230e+00
1.570797153806347213e+00,1.474396166133423502e+00,1.473990258454115132e+00
1.571567245908647381e+00,1.474540409390975082e+00,1.472580608437133787e+00
1.570690461479480549e+00,1.473998007058859638e+00,1.473741111009253313e+00
1.571723410096575124e+00,1.473416265656502855e+00,1.473959264035137107e+00
1.571328231254605301e+00,1.474166688223682353e+00,1.473291691934071945e+00
1.571590491722880900e+00,1.473684486589966536e+00,1.474308547295158700e+00
1.571235844044190033e+00,1.474172052642351627e+00,1.474718031253579920e+00
1.572599598479223149e+00,1.484260736019699101e+00,1.478157219667103339e+00
1.571265050323611634e+00,1.474603590321968749e+00,1.474430736831514377e+00
1.571668573816844772e+00,1.473878201708579194e+00,1.474631008461833925e+00
1.569429823092201026e+00,1.474880751953214553e+00,1.476175364992065919e+00
1.568361111683977960e+00,1.474881347999733361e+00,1.475317654051500948e+00
1.570014544727151851e+00,1.474994596838306915e+00,1.474869427069357197e+00
1.571731158701319631e+00,1.475456532890383254e+00,1.474529084507117727e+00
1.573072263368638035e+00,1.474256095201503580e+00,1.476311263598354184e+00
1.571728774515244398e+00,1.473868068917759455e+00,1.475078043350940060e+00
1.571623274281415350e+00,1.471814092613946467e+00,1.475541767542572824e+00
1.574935504786432405e+00,1.476486501274883789e+00,1.477418718030300004e+00
1.571769901725042162e+00,1.474558290786539327e+00,1.476090726386395158e+00
1.571061202414179236e+00,1.474547561949200780e+00,1.474206027293923693e+00
1.574816295482670769e+00,1.477084931979767424e+00,1.475712236846951964e+00
1.571413465906794871e+00,1.474238213805939335e+00,1.471468981679556531e+00
1.571431347302359116e+00,1.474353846830588122e+00,1.472807702160799703e+00
1.574837157110829056e+00,1.477573690125190131e+00,1.477934894315587888e+00
1.571576782652948312e+00,1.474389609621716613e+00,1.475001153350013805e+00
1.572101899636018318e+00,1.472792800997829499e+00,1.475584086845408205e+00
1.572091170798679771e+00,1.474402126598611584e+00,1.474909958232636153e+00
1.571936794750308453e+00,1.475028571489878981e+00,1.475045856838924418e+00
1.573159286160384029e+00,1.474119600548696507e+00,1.474663791020368375e+00
1.571371742650478298e+00,1.474325832644204137e+00,1.475135859863264454e+00
1.570524760547251875e+00,1.474328812876798178e+00,1.474928435674719207e+00
1.569257565648265462e+00,1.475438055448300201e+00,1.475724157777328127e+00
1.570066400774288162e+00,1.475116190328143784e+00,1.474658426601699102e+00
1.572043487077175117e+00,1.474912938465230194e+00,1.475254473120507281e+00
1.570732184735797121e+00,1.474582132647291655e+00,1.475190696142994806e+00
1.571568438001684997e+00,1.473163541932528187e+00,1.476245698481285284e+00
1.574282237801818640e+00,1.474232253340751253e+00,1.477423486402450470e+00
1.571479031023863770e+00,1.474013504268348651e+00,1.473582562635250337e+00
1.571610161258001570e+00,1.473695215427305083e+00,1.475727138009922168e+00
1.571228691485964335e+00,1.475722369637771703e+00,1.475228843120198530e+00
1.572345682662210864e+00,1.473009165884156868e+00,1.472795185183904731e+00
1.571843215446855568e+00,1.474392589854310653e+00,1.472132381454990036e+00
1.570533105198515189e+00,1.473872241243391112e+00,1.474005755663604145e+00
1.569291540299837528e+00,1.475621041729574312e+00,1.475004729629126654e+00
1.571647116142167677e+00,1.475020226838615667e+00,1.475057181722781774e+00
1.572233625916674926e+00,1.474384245203047339e+00,1.474802669859250681e+00
1.572242566614457049e+00,1.474991020559194066e+00,1.474771079393753848e+00
1.570359655661542009e+00,1.474675115904225731e+00,1.474565443344765026e+00
1.572486945687168403e+00,1.474843201022529637e+00,1.475065526374045088e+00
1.572377869174226506e+00,1.474486169157763538e+00,1.475168642421798904e+00
1.570126005426168980e+00,1.475330171028395920e+00,1.475429710797036886e+00
1.569118090762864348e+00,1.475196060561664080e+00,1.474161323805013080e+00
1.569803544259493755e+00,1.475198444747739313e+00,1.474989828466156450e+00
1.571647712188686485e+00,1.475507792891000758e+00,1.475219306375897599e+00
1.571759768934222423e+00,1.474688824974158319e+00,1.475747999638080454e+00
1.570781060550339392e+00,1.473043140535728934e+00,1.475619849636536696e+00
1.572182365916057423e+00,1.472252782851789288e+00,1.475587067078002246e+00
1.570450254732400852e+00,1.474301990783451810e+00,1.475922045221572443e+00
1.571545192187451478e+00,1.474673327764669306e+00,1.474628028229239884e+00
1.571154781717632121e+00,1.473931249848753122e+00,1.474576172182103573e+00
1.571377703115666380e+00,1.474156555432862614e+00,1.467444475584563701e+00
1.571760364980741231e+00,1.474473652180868566e+00,1.473426994493841402e+00
1.571530291024481274e+00,1.474351462644512889e+00,1.474676307997263347e+00
1.571319290556823178e+00,1.474191126130953489e+00,1.475318250098019757e+00
1.571527310791887233e+00,1.472709354485196354e+00,1.478040394549416936e+00
1.571564265676053340e+00,1.474234637526826486e+00,1.474218544270818665e+00
1.571818181493065625e+00,1.474886116371883826e+00,1.474949893349396302e+00
1.575922557821578751e+00,1.477748927801719736e+00,1.477779922220697761e+00
1.571610161258001570e+00,1.474448022180559814e+00,1.475678262195379897e+00
1.570685097060811275e+00,1.474665579159924800e+00,1.474694189392827592e+00
1.569630690769039383e+00,1.475418981959698339e+00,1.475117382421181400e+00
1.569874473795231928e+00,1.474226292875563171e+00,1.475815948941224587e+00
1.570432969383355415e+00,1.475393351959389587e+00,1.474930819860794440e+00
1.570396014499189308e+00,1.472732004252911064e+00,1.475528058472640236e+00
1.571339556138462656e+00,1.474433121017589610e+00,1.475487527309361280e+00
1.571690031491521866e+00,1.475036320094623488e+00,1.475475010332466308e+00
1.572323032894496153e+00,1.474161919851531888e+00,1.475473222192909883e+00
1.570693441712074589e+00,1.474725183811805618e+00,1.474514183344147522e+00
1.571317502417266754e+00,1.473568853565317749e+00,1.475135859863264454e+00
1.571437903814066006e+00,1.473941382639572861e+00,1.474958834047178424e+00
1.571680494747220935e+00,1.474129733339516246e+00,1.476147946852200743e+00
1.571552344745677177e+00,1.472939428441456311e+00,1.475897607314301307e+00
1.571477838930826154e+00,1.473035987977503236e+00,1.475522098007452154e+00
1.570016332866708275e+00,1.471830781916473097e+00,1.475768861266238741e+00
1.571832486609517021e+00,1.472390469597633977e+00,1.476153311270870017e+00
1.571214386369512939e+00,1.473307785190079766e+00,1.475495871960624594e+00
1.571860500795901006e+00,1.473168310304678652e+00,1.474434313110627226e+00
1.570904442179732685e+00,1.473902043569331521e+00,1.473572429844430598e+00
1.570707150782007178e+00,1.474629816368796309e+00,1.475007709861720695e+00
1.571938582889864877e+00,1.473580178449175104e+00,1.475023803117728516e+00
1.570936628691748327e+00,1.474700745904534482e+00,1.474546965902681972e+00
1.571652480560836951e+00,1.474271592410992593e+00,1.475067314513601513e+00
1.568143554704612974e+00,1.474245962410683841e+00,1.474445041947965773e+00
1.571842023353817952e+00,1.474557694740020519e+00,1.474643525438728897e+00
1.571911760796518509e+00,1.474986848233562409e+00,1.473954495662986641e+00
1.571453401023555019e+00,1.474428948691957952e+00,1.473286923561921480e+00
1.570691653572518165e+00,1.474487957297319962e+00,1.472618159367818702e+00
1.571456977302667868e+00,1.473697003566861508e+00,1.472180065176494690e+00
1.573482939420096871e+00,1.480087218295004226e+00,1.475883302197849911e+00
1.574744769900413788e+00,1.463579113910092655e+00,1.473609980775115513e+00
1.573603936863414932e+00,1.476317224063542266e+00,1.472346362155242172e+00
1.573820897796261109e+00,1.476916846861463517e+00,1.475661572892853268e+00
1.574540921990981390e+00,1.476562199182772428e+00,1.475982245919972069e+00
1.574087330590168365e+00,1.477580842683415829e+00,1.476034698013627189e+00
1.571355053347951669e+00,1.472655710298503617e+00,1.474553522414388862e+00
1.574071237334160545e+00,1.476749357789678418e+00,1.476667699416601698e+00
1.573513337792556088e+00,1.463822300889766392e+00,1.466944392555283638e+00
1.568132229820755619e+00,1.469935353986663085e+00,1.469900783288572210e+00
1.551398223805215748e+00,1.453558975882408122e+00,1.464832599739146257e+00
1.569937654726225595e+00,1.472655710298503617e+00,1.472619947507375127e+00
1.571307369626447015e+00,1.473453816587187770e+00,1.473845419150044744e+00
1.567092128645435345e+00,1.473637994961499498e+00,1.473215994026183306e+00
1.570717283572826917e+00,1.473075327047744576e+00,1.473027643326239922e+00
1.569673606118393572e+00,1.470206555152720806e+00,1.474349078458437656e+00
1.569737979142424855e+00,1.472665247042804548e+00,1.473586138914363186e+00
1.569413133789674397e+00,1.471727069822200473e+00,1.471871909126270861e+00
1.567907520283164935e+00,1.474160131711975463e+00,1.472710546578233970e+00
1.570639201478863045e+00,1.472554978436825035e+00,1.473930653802234314e+00
1.570635625199750196e+00,1.472660478670654083e+00,1.473192152165430979e+00
1.571381875441298037e+00,1.473251756817311797e+00,1.473637994961499498e+00
1.567887850748044265e+00,1.473080691466413850e+00,1.471186455629641454e+00
1.570689865432961740e+00,1.473950323337354984e+00,1.474191126130953489e+00
1.571178027531865640e+00,1.472057279593620205e+00,1.474420604040694638e+00
1.569753476351913868e+00,1.471613224937108111e+00,1.471323546328967335e+00
1.554598993611215674e+00,1.483627734616724814e+00,1.477481898961293671e+00
1.571267434509686867e+00,1.464635308341420750e+00,1.471964892383204937e+00
1.570158787984703430e+00,1.473013934256307333e+00,1.473671969613071564e+00
1.570439525895062305e+00,1.473341163795133024e+00,1.472628292158638441e+00
1.570818015434505499e+00,1.473121222629692806e+00,1.471848067265518534e+00
1.574611851526719564e+00,1.477929529896918615e+00,1.476743397324490337e+00
1.571728178468725590e+00,1.475672897776710624e+00,1.473652896124469702e+00
1.571405717302050364e+00,1.475383219168569848e+00,1.474748429626039137e+00
1.571214982416031747e+00,1.475157913584460356e+00,1.475342688005290892e+00
1.570452638918476085e+00,1.474472460087830950e+00,1.475051817304112500e+00
1.576423236897377622e+00,1.479447064333804240e+00,1.478010592223476527e+00
1.571415850092870103e+00,1.476794061278589032e+00,1.477549252217918996e+00
1.569031067971118354e+00,1.474037942175619786e+00,1.474803265905769489e+00
1.570111104263198776e+00,1.474442657761890541e+00,1.474729356137437275e+00
1.572420188477061886e+00,1.477266130121485110e+00,1.477652964312191619e+00
1.571254321486273087e+00,1.476843533139650111e+00,1.477676210126425138e+00
1.571233459858114800e+00,1.475562629170731110e+00,1.475106653583842853e+00
1.571234055904633609e+00,1.473677334031740838e+00,1.474648889857398171e+00
1.571316906370747946e+00,1.474880155906695745e+00,1.472683128438368794e+00
1.571103521717014617e+00,1.474639353113097240e+00,1.475122746839850674e+00
1.571476050791269730e+00,1.474492725669470428e+00,1.475894031035188458e+00
1.572486945687168403e+00,1.473630842403273800e+00,1.474660214741255526e+00
1.571679302654183319e+00,1.473302420771410493e+00,1.474976715442742670e+00
1.570768543573444420e+00,1.472674187740586671e+00,1.474471267994793333e+00
1.571839639167742719e+00,1.471198972606536426e+00,1.474965986605404122e+00
1.570681520781698426e+00,1.471953567499347582e+00,1.474742469160851055e+00
1.572009512425603051e+00,1.473055061466105098e+00,1.476006087780724396e+00
1.570688673339924124e+00,1.471700247728854105e+00,1.478384313390769256e+00
1.572016664983828749e+00,1.473871049150353496e+00,1.475688394986199636e+00
1.571654864746912184e+00,1.473782834265569885e+00,1.475114402188587359e+00
1.571994611262632846e+00,1.474821743347852543e+00,1.475446400099563515e+00
1.571530887071000082e+00,1.474549350088757205e+00,1.475003537536089038e+00
1.572263428242615335e+00,1.474057015664221648e+00,1.475892838942150842e+00
1.571639367537423171e+00,1.474901017534854031e+00,1.475102481258211196e+00
1.571352669161876436e+00,1.473624285891566910e+00,1.474807438231401147e+00
1.572840401272821653e+00,1.474389609621716613e+00,1.474577364275141189e+00
1.570953914040793764e+00,1.474636968927022007e+00,1.473336395422982559e+00
1.571251341253679046e+00,1.473533686820708066e+00,1.472665247042804548e+00
1.572091766845198579e+00,1.474188741944878256e+00,1.471868332847158012e+00
1.571749636143402684e+00,1.474707302416241372e+00,1.472585972855803060e+00
1.571699568235822797e+00,1.474667367299481224e+00,1.473468717750157975e+00
1.571836658935148678e+00,1.474293646132188496e+00,1.473897871243699864e+00
1.571278759393544222e+00,1.474900421488335223e+00,1.474343714039768383e+00
1.571591683815918516e+00,1.474170860549314011e+00,1.475221094515454023e+00
1.571634003118753897e+00,1.474973735210148629e+00,1.475370106145156068e+00
1.572109052194244017e+00,1.474950489395915110e+00,1.474828299859559433e+00
1.571119614973022438e+00,1.474755582184264835e+00,1.475055393583225349e+00
1.571195312880911077e+00,1.473994430779746789e+00,1.475204405212927394e+00
1.571510621489360604e+00,1.473823961475367650e+00,1.474781212184573587e+00
1.572960206623102097e+00,1.473556932634941585e+00,1.474396166133423502e+00
1.572255679637870829e+00,1.474744853346926288e+00,1.475277718934740800e+00
1.570550390547560626e+00,1.474602994275449941e+00,1.475448188239119940e+00
1.572669335921923706e+00,1.474197086596141570e+00,1.475617465450461463e+00
1.572138258473665617e+00,1.474621471717532994e+00,1.475826081732044326e+00
1.571949311727203424e+00,1.474639353113097240e+00,1.474527892414080110e+00
1.572434493593513283e+00,1.474338945667617917e+00,1.475536403123903550e+00
1.572091170798679771e+00,1.473646339612762812e+00,1.475083407769609334e+00
1.571775266143711436e+00,1.474271592410992593e+00,1.475147184747121809e+00
1.572327801266646619e+00,1.475448784285638748e+00,1.475452360564751597e+00
1.572613903595674545e+00,1.475408253122359792e+00,1.475370106145156068e+00
1.572157331962267479e+00,1.472663458903248124e+00,1.476484713135327365e+00
1.571442076139697663e+00,1.475440439634375434e+00,1.475841578941533339e+00
1.570689865432961740e+00,1.474913534511749003e+00,1.474960622186734849e+00
1.571939774982902494e+00,1.473953899616467833e+00,1.475395736145464820e+00
1.572027393821167296e+00,1.474764522882046958e+00,1.474542197530531507e+00
1.570918747296184081e+00,1.475019630792096859e+00,1.475726541963403360e+00
1.570069977053401011e+00,1.474763926835528149e+00,1.474715647067504687e+00
1.570080705890739559e+00,1.475148376840159425e+00,1.475587663124521054e+00
1.569026895645486697e+00,1.475570377775475617e+00,1.475368914052118452e+00
1.569529362860841992e+00,1.475506004751444333e+00,1.475007113815201887e+00
1.569832154492396548e+00,1.474868831022838389e+00,1.475580510566295356e+00
1.570261307985938437e+00,1.474989828466156450e+00,1.475977477547821604e+00
1.571287104044807537e+00,1.475380834982494616e+00,1.474688228927639511e+00
1.571796127771869722e+00,1.475628194287800010e+00,1.475379642889456999e+00
1.571537443582706972e+00,1.474192318223991105e+00,1.472996052860743088e+00
1.571762153120297656e+00,1.473916944732301726e+00,1.474913534511749003e+00
1.571288296137845153e+00,1.473533090774189258e+00,1.475651440102033529e+00
1.572071501263559101e+00,1.471370634003953182e+00,1.475511965216632415e+00
1.571856924516788157e+00,1.474343117993249574e+00,1.475631174520394051e+00
1.571412273813757254e+00,1.472736176578542722e+00,1.475632962659950476e+00
1.572239586381863008e+00,1.472470339831154273e+00,1.475784358475727753e+00
1.571831294516479405e+00,1.470966514464201236e+00,1.475417789866660723e+00
1.572305151498931908e+00,1.472129997268914803e+00,1.475877341732661829e+00
1.571562477536496916e+00,1.471879657731015367e+00,1.475371298238193685e+00
1.571614333583633227e+00,1.473165926118603419e+00,1.469739850728494002e+00
1.523580136725918965e+00,1.477422890355931662e+00,1.478205499435126802e+00
1.573931762448759430e+00,1.476980623838975992e+00,1.478467759903402401e+00
1.574210116173042850e+00,1.477404412913848608e+00,1.478151259201915257e+00
1.571869441493683128e+00,1.474637564973540815e+00,1.474878367767139320e+00
1.571999379634783311e+00,1.465155656952340291e+00,1.476389941738836864e+00
1.571442076139697663e+00,1.475050029164556076e+00,1.474406894970762050e+00
1.571684667072852593e+00,1.473119434490136381e+00,1.474499282181177318e+00
1.571991631030038805e+00,1.474825915673484200e+00,1.474470671948274525e+00
1.571648904281724102e+00,1.475159701724016781e+00,1.472323712387527461e+00
1.570866295202528962e+00,1.475555476612505412e+00,1.473185595653724089e+00
1.571675130328551662e+00,1.474487957297319962e+00,1.472212847735029140e+00
1.571756788701628382e+00,1.474695381485865209e+00,1.472758826346257433e+00
1.570906230319289110e+00,1.474062380082890922e+00,1.472564515181125966e+00
1.571603604746294680e+00,1.475010094047795928e+00,1.472778495881378102e+00
1.569773145887034538e+00,1.474653062183029828e+00,1.474381861016972106e+00
1.571992227076557613e+00,1.472556766576381460e+00,1.474999365210457380e+00
1.571972557541436943e+00,1.474625047996645844e+00,1.474085625897124441e+00
1.571772881957636203e+00,1.475220498468935215e+00,1.475202617073370970e+00
1.571636983351347938e+00,1.474853333813349376e+00,1.475147184747121809e+00
1.572630592898201174e+00,1.474604186368487557e+00,1.475417789866660723e+00
1.571531483117518890e+00,1.475058373815819390e+00,1.474909958232636153e+00
1.571729370561763206e+00,1.474411663342912515e+00,1.474970158931035780e+00
1.572002359867377352e+00,1.474662002880811951e+00,1.474687036834601894e+00
1.571331211487199342e+00,1.473837074498781430e+00,1.475751575917193303e+00
1.572632977084276407e+00,1.474220332410375089e+00,1.475449976378676364e+00
1.572617479874787394e+00,1.474910554279154962e+00,1.475172814747430561e+00
1.571615525676670844e+00,1.475388583587239122e+00,1.474478420553019031e+00
1.572064944751852211e+00,1.474656638462142677e+00,1.474648293810879363e+00
1.571746655910808643e+00,1.474538025204899849e+00,1.474792537068430942e+00
1.573025771740170997e+00,1.474866446836763156e+00,1.474758562416858876e+00
1.571415254046351295e+00,1.474662598927330759e+00,1.474996384977863340e+00
1.570996233343629145e+00,1.475780782196614904e+00,1.476273116621150461e+00
1.571848579865524842e+00,1.475573358008069658e+00,1.475679454288417514e+00
1.572412439872317380e+00,1.474489745436876387e+00,1.475308117307200018e+00
1.571517178001067494e+00,1.474715051020985879e+00,1.475358781261298713e+00
1.570424624732092100e+00,1.474873599394988855e+00,1.474605378461525174e+00
1.569272466811235667e+00,1.474989828466156450e+00,1.475064334281007472e+00
1.568393298195993601e+00,1.475047048931962035e+00,1.474089202176237290e+00
1.568471380289957473e+00,1.473952111476911409e+00,1.475259837539176555e+00
1.569542475884255772e+00,1.474821743347852543e+00,1.475433287076149735e+00
1.569950767749639375e+00,1.474349674504956464e+00,1.475405272889765751e+00
1.569975205656910511e+00,1.474706110323203756e+00,1.475535807077384742e+00
1.572563239641575850e+00,1.474287089620481606e+00,1.475595411729265560e+00
1.572520324292221661e+00,1.475758132428900193e+00,1.475625214055205969e+00
1.569938250772744404e+00,1.474503454506808975e+00,1.475817737080781011e+00
1.571725198236131549e+00,1.464549477642712372e+00,1.480866847141605325e+00
1.570461579616258208e+00,1.474340137760655534e+00,1.475495871960624594e+00
1.571797915911426147e+00,1.474115428223064850e+00,1.476831016162755139e+00
1.571482607302976620e+00,1.472866114719642905e+00,1.475131091491113988e+00
1.570976563808508475e+00,1.473152217048670831e+00,1.475189504049957190e+00
1.571468898233044031e+00,1.471308645165997131e+00,1.475558456845099453e+00
1.571580954978579969e+00,1.471555408424783717e+00,1.474974927303186245e+00
1.572059580333182938e+00,1.471785482381043675e+00,1.475788530801359411e+00
1.571649500328242910e+00,1.472959694023095789e+00,1.474799093580137832e+00
1.571905204284811619e+00,1.473625477984604526e+00,1.474899825441816414e+00
1.571544596140932670e+00,1.474362787528370244e+00,1.475333151260989961e+00
1.571822353818697282e+00,1.473424014261247361e+00,1.477997479200062747e+00
1.571669765909882388e+00,1.475917276849421977e+00,1.475637731032100941e+00
1.571699568235822797e+00,1.474211391712592967e+00,1.475212749864190709e+00
1.571657248932987416e+00,1.474009331942716994e+00,1.475327786842320688e+00
1.571044513111652607e+00,1.475168642421798904e+00,1.476428684762559396e+00
1.571369358464403065e+00,1.474200066828735611e+00,1.474338349621099109e+00
1.571370550557440682e+00,1.474825915673484200e+00,1.472976979372141226e+00
1.571626254514009391e+00,1.474418219854619405e+00,1.472252186805270480e+00
1.572160312194861520e+00,1.474561867065652176e+00,1.472057279593620205e+00
1.571483203349495428e+00,1.474163707991088312e+00,1.472351130527392638e+00
1.571810432888321118e+00,1.474491533576432811e+00,1.473439511470736374e+00
1.572167464753087218e+00,1.474359807295776204e+00,1.473863896592127798e+00
1.571704336607973262e+00,1.474876579627582895e+00,1.473623093798529293e+00
1.560043878560528618e+00,1.466037805800176397e+00,1.463976676938137711e+00
1.574393698500835770e+00,1.476775583836505978e+00,1.476957378024742473e+00
1.572410651732760956e+00,1.475914892663346745e+00,1.477419910123337621e+00
1.567335911671627890e+00,1.469948467010076865e+00,1.470460470969733091e+00
1.567484923301329935e+00,1.470560010738374057e+00,1.470343049805527880e+00
1.572615095688712161e+00,1.477906880129203904e+00,1.477201161050935019e+00
1.569578834721903071e+00,1.472779687974415719e+00,1.470450934225432160e+00
1.576963255043417833e+00,1.477600512218536499e+00,1.476318416156579882e+00
1.569779702398741428e+00,1.453488046346669949e+00,1.474045690780364293e+00
1.567459293301021184e+00,1.474000987291453679e+00,1.473502096355211233e+00
1.570432373336836607e+00,1.473134931699625394e+00,1.473174866816385542e+00
1.570341774265977763e+00,1.471540507261813513e+00,1.473308381236598574e+00
1.570954510087312572e+00,1.472271856340391150e+00,1.474030789617394088e+00
1.570278593334983874e+00,1.472638424949458180e+00,1.469774421426584876e+00
1.569493004023194693e+00,1.472796377276942348e+00,1.471388515399517427e+00
1.570312567986556163e+00,1.473320898213493546e+00,1.473764356823486832e+00
1.571194120787873461e+00,1.472311195410632489e+00,1.473143872397407517e+00
1.571044513111652607e+00,1.472960290069614597e+00,1.473277982864139357e+00
1.567999311447061395e+00,1.473244604259086099e+00,1.471598323774137906e+00
1.570577212640906994e+00,1.474381861016972106e+00,1.474107679618320343e+00
1.570313760079593779e+00,1.471275862607462681e+00,1.474304374969527043e+00
1.570521780314657834e+00,1.471938070289858569e+00,1.473668393333958715e+00
1.569519230070022253e+00,1.473408517051758349e+00,1.472122844710689105e+00
1.570661851246577756e+00,1.472926315418042531e+00,1.471288379584357653e+00
1.569908448446803995e+00,1.472680148205774753e+00,1.473806676126322213e+00
1.570241042404298959e+00,1.473135527746144202e+00,1.473379906818855556e+00
1.571439095907103622e+00,1.471416529585901412e+00,1.473547395890640654e+00
1.575247833162287892e+00,1.477235135702507085e+00,1.477586803148603911e+00
1.572056600100588897e+00,1.474903401720929264e+00,1.471007045627480192e+00
1.571471282419119264e+00,1.475377854749900575e+00,1.474811610557032804e+00
1.570354887289391543e+00,1.474923071256049933e+00,1.475474414285947500e+00
